index,날짜,번호,앨범번호,앨범이름,가수,노래제목,장르,좋아요,태그
11143085,20210708,11143085,2876658,Pure Gold,Henry Mancini & His Orchestra,Love Theme From 'Romeo And Juliet' (1988 Remastered),POP,142,#OST #작곡가 #로맨틱 #문학
12139599,20210708,12139599,2977324,Carrie & Lowell,Sufjan Stevens,Death With Dignity,록/메탈,"2,049",#방콕 #미세먼지 #인디팝 #로파이
14606149,20210708,14606149,3266765,Madame Bovary,Elmer Bernstein & The Royal Philharmonic Orchestra,Prelude (Feat. Bonnie Phillips),국외영화,4,#문학 #OST
16077513,20210708,16077513,3469009,Caetano Veloso,Caetano Veloso,London London,POP,4,#브라질 #온더바 #월드뮤직 #온고지SHIN
17274780,20210708,17274780,3606009,The Touch of Your Lips,Chet Baker,Blue Room,재즈,199,#작곡가 #포근한 #재즈힙합 #재즈
18601078,20210708,18601078,3769679,How's It Going to End?,Birds in the Airport,Under the Mushroom Cloud,POP,79,#하이틴 #감성 #청춘 #Pop
18914590,20210708,18914590,3808804,Twelve,Gabe Bondoc,Gentlemen Don't,POP,"1,403",#여름밤 #서정적 #감성 #청량함
19379851,20210708,19379851,3863933,Anchor,Novo Amor,Anchor,록/메탈,"2,984",#외로움 #dj딘 #고독 #감성팝
20902768,20210708,20902768,4080105,Remastered Hits Vol. 2 (All Tracks Remastered),Al Haig,Sweet Lorraine (Remastered 2017),재즈,17,#재즈 #무드등
20907207,20210708,20907207,4080414,The Tarantino Collection - Music From His Movies,The Robins,Since i First Met You (from Pulp Fiction),POP,4,#재즈 #무드등
21335492,20210708,21335492,4136026,And That Reminds Me,Ike Quebec,Blue and Sentimental,재즈,17,#올드재즈 #재즈 #phew
22886315,20210708,22886315,4314290,Dave Brubeck,Dave Brubeck,Koto Song,재즈,0,#올드재즈 #재즈
23131876,20210708,23131876,4330904,Confluence,Ben Webster,My Romance,재즈,2,#올드재즈 #재즈
23630088,20210708,23630088,4393275,Billie Holiday - Best & Hits Collection B (빌리 홀리데이 베스트 & 히트 컬렉션),Billie Holiday,Yours And Mine,재즈,103,#무드등 #비오는날 #재즈바 #재즈
23637056,20210708,23637056,4393444,Nat King Cole - Best & Hits Collection A (냇 킹 콜 베스트 & 히트 컬렉션),Nat King Cole,Ain't Misbehavin',재즈,1,#올드재즈 #재즈
23637612,20210708,23637612,4393458,Paul Desmond - Best & Hits Collection (폴 데스몬드 베스트 & 히트 컬렉션),Paul Desmond,Desmond Blue,재즈,4,#올드재즈 #재즈
23665054,20210708,23665054,4396206,Music and Lights - Samba & Bossa Nova,Paul Desmond,Samba Cantina,재즈,159,#쌀쌀한 #재즈 #무드등
23665059,20210708,23665059,4396206,Music and Lights - Samba & Bossa Nova,Paul Desmond,O Gato,재즈,26,#재즈 #무드등 #겨울
23665063,20210708,23665063,4396206,Music and Lights - Samba & Bossa Nova,Paul Desmond,Bossa Antigua,재즈,61,#재즈 #무드등 #째즈
24769169,20210708,24769169,4520710,Tell It to the Volcano,Miniature Tigers,Like or Like Like,록/메탈,411,#기분전환 #팝 #감성 #팝송
30014237,20210708,30014237,10002388,When The Lights Go Down,Matt Simons,Lose Control (Acoustic Ver.),POP,55,#밤 #감성 #비오는날
30019697,20210708,30019697,10003272,1 of 1 - The 5th Album,SHINee (샤이니),Prism,댄스,"28,596",#드라이브 #아이돌 #수록곡 #운동
30031487,20210708,30031487,10005186,Reborn,디에이드 (The Ade),알러지,"인디음악, 포크/블루스","1,666",#설렘 #달달 #사랑
30047325,20210708,30047325,10007899,Permission Slip,Mainland,Permission Slip,록/메탈,33,#여름 #휴가 #하이틴 #청춘
30063059,20210708,30063059,10010459,Love & Friendship (Original Motion Picture Soundtrack) (영화 '레이디 수잔' OST),"Benjamin Esdraffo , Dianne Marshall",Love & Friendship Harp Theme,국외영화,47,#OST #클래식 #영화음악 #문학
30063065,20210708,30063065,10010459,Love & Friendship (Original Motion Picture Soundtrack) (영화 '레이디 수잔' OST),"Francois-Joseph Gossec , Mark Suozzo , Andre-Ernest-Modeste Gretry , Irish Film Orchestra , Antonio Sacchini",A Medley Of Marches,국외영화,11,#문학 #OST
30063772,20210708,30063772,10010548,남아있어,로꼬,남아있어 (Feat. Crush),랩/힙합,"84,620",#감성힙합 #새벽 #밤 #산책
30068181,20210708,30068181,10011260,Makril,Indridi,Dreamcat,록/메탈,43,#여행산책 #드라이브 #인디팝 #로파이
30076985,20210708,30076985,10004486,24K Magic,Bruno Mars,Versace On The Floor,POP,"38,706",#잔잔 #카페 #팝 #노래추천
30097796,20210708,30097796,10015668,All Night (Acoustic),"Matoma , The Vamps",All Night (Acoustic),POP,470,#여름밤 #새벽 #새벽감성 #청량함
30139900,20210708,30139900,10021630,"Two Friends, One Century Of Music (Live)","Caetano Veloso , Gilberto Gil",Back In Bahia (Ao Vivo),"월드뮤직, 브라질",16,#World #온고지SHIN #온더바
30139913,20210708,30139913,10021630,"Two Friends, One Century Of Music (Live)","Caetano Veloso , Gilberto Gil",Super Homem (A Cancao) (Ao Vivo),"월드뮤직, 브라질",5,#브라질 #온더바 #월드뮤직 #온고지SHIN
30261818,20210708,30261818,10040144,Lust For Life,Lana Del Rey,Love,POP,"13,413",#힐링 #몽환 #밤
30282381,20210708,30282381,10042868,The Complete Original Song Books,Ella Fitzgerald,All The Things You Are,"재즈, 보컬재즈",256,#올드재즈 #재즈 #여성보컬
30294225,20210708,30294225,10044738,Break My Heart,Hey Violet,Break My Heart,POP,"1,910",#편집샵 #매장음악 #하이틴 #기분전환
30316669,20210708,30316669,10048138,Ashley Shadow,Ashley Shadow,In Shadows,록/메탈,106,#인디팝 #잔잔한 #로파이 #힐링
30359137,20210708,30359137,10054094,This Old Dog,Mac Demarco,One More Love Song,록/메탈,"1,925",#Lofi #휴식 #주말
30404951,20210708,30404951,10060903,별들도 눈감은밤,"새벽공방 , 키겐",별들도 눈감은밤,"발라드, 인디음악","24,440",#새벽 #겨울 #밤
30406087,20210708,30406087,10061060,Are You Sure? (Feat. Ty Dolla $ign) (Acoustic Ver.),"Conor Maynard , Kris Kross Amsterdam",Are You Sure? (Feat. Ty Dolla $ign) (Acoustic Ver.),POP,402,#가을 #휴식 #카페 #감성
30410175,20210708,30410175,10053019,Harry Styles,Harry Styles,Two Ghosts,POP,"3,947",#하트시그널BGM #여름밤 #하트시그널 #청량함
30414492,20210708,30414492,10062436,Beach Fossils,Beach Fossils,Golden Age,록/메탈,169,#젊음 #성장 #인디팝 #로파이
30419409,20210708,30419409,10063144,Clash The Truth (Demos),Beach Fossils,Sleep Apnea (Demo),록/메탈,127,#새벽 #밤 #인디팝 #로파이
30421189,20210708,30421189,10063477,Somersault,Beach Fossils,Saint Ivy,록/메탈,260,#인디팝 #로파이 #노을 #하늘
30421192,20210708,30421192,10063477,Somersault,Beach Fossils,Sugar,록/메탈,528,#Lofi #주말 #인디팝 #로파이
30492277,20210708,30492277,10074454,/// (너 먹구름 비),헤이즈 (Heize),먹구름 (Feat. nafla),랩/힙합,"44,117",#감각적인 #네오소울 #잔잔 #노래추천
30501990,20210708,30501990,10075956,Lingering,Sleep Party People,The Missing Steps,록/메탈,86,#몽환 #새벽 #인디팝 #로파이
30516543,20210708,30516543,10078507,Moai,어반자카파,Moai,발라드,"7,235",#리메이크 #잔잔 #옛사랑 #노래추천
30587671,20210708,30587671,10089060,환생 (Rebirth) - SM STATION,Red Velvet (레드벨벳),환생 (Rebirth),댄스,"34,273",#설렘 #감성 #팝송 #달달
30600339,20210708,30600339,10091139,말해버릴까,유지희,말해버릴까,"인디음악, 록/메탈","1,658",#이별 #썸 #사랑 #인디
30614057,20210708,30614057,10093492,제주도의 푸른 밤,소유 (SOYOU),제주도의 푸른 밤,발라드,"7,357",#설렘 #썸 #리메이크 #커버
30635493,20210708,30635493,10096766,서영은 리메이크 베스트 모음집,서영은,산다는 건 다 그런게 아니겠니,발라드,760,#리메이크 #발라드 #옛날노래
30660281,20210708,30660281,10100657,Your BGM Vol.1,"CHEEZE (치즈) , 에릭남 (Eric Nam)",Perhaps Love (사랑인가요) (Prod.By 박근태),발라드,"83,622",#발라드 #달달 #사랑 #노래방
30705912,20210708,30705912,10108046,Lost Without You,Freya Ridings,Lost Without You,POP,"3,919",#감각적인 #드라이브 #비오는날 #잔잔한
30733777,20210708,30733777,10112104,Only Human (Deluxe),Calum Scott,You Are The Reason,POP,"13,440",#발라드 #피아노 #휴식 #감성
30736438,20210708,30736438,10112486,Perfect Velvet - The 2nd Album,Red Velvet (레드벨벳),봐 (Look),댄스,"29,265",#운전 #스트레스 #운동
30736442,20210708,30736442,10112486,Perfect Velvet - The 2nd Album,Red Velvet (레드벨벳),Attaboy,랩/힙합,"17,514",#편집샵 #작사가 #켄지 #케이팝
30747402,20210708,30747402,10113963,Trouble,Matt Terry,Sucker for You,POP,"4,391",#알앤비소울 #매장음악 #알앤비 #Pop
30748991,20210708,30748991,10114171,The Greatest Gift,Sufjan Stevens,Wallowa Lake Monster,록/메탈,245,#겨울 #인디팝 #감성적 #로파이
30781038,20210708,30781038,10118883,Cove,Wolf Woodcock,All My Life,"POP, 록/메탈",157,#가을 #자전거 #인디팝 #로파이
30781039,20210708,30781039,10118883,Cove,Wolf Woodcock,Pet,"POP, 록/메탈",199,#유니크 #매장음악 #인디팝 #로파이
30801603,20210708,30801603,10122094,Call Me By Your Name (Original Motion Picture Soundtrack) (영화 콜 미 바이 유어 네임),Sufjan Stevens,Mystery of Love,국외영화,"31,932",#감성 #하트시그널BGM #하트시그널 #팝송
30806239,20210708,30806239,10122843,두근두근,샤인이스트,"두근두근 (Feat. Yeony, 지수)","인디음악, 포크/블루스",985,#이별 #새벽 #밤 #사랑
30819544,20210708,30819544,10125434,Another (Demo) One,Mac Demarco,Another (Demo) One #1,"POP, 록/메탈","2,061",#인디팝 #잔잔한 #로파이 #출근길
30827782,20210708,30827782,10127078,Sleep Party People,Sleep Party People,In The Morning Sun We Stand,록/메탈,156,#위로 #인디팝 #잔잔한 #로파이
30888469,20210708,30888469,10138051,Evolution I,PAENDA,Good Girl,일렉트로니카,40,#일렉 #유니크 #감각적인 #드라이브
30919067,20210708,30919067,10140200,NCT 2018 EMPATHY,NCT U,Baby Don't Stop,댄스,"43,983",#smp #운전 #아이돌 #운동
30984538,20210708,30984538,10152825,Vessel,Frankie Cosmos,Apathy,"POP, 록/메탈",49,#피크닉 #인디팝 #로파이 #봄
31013081,20210708,31013081,10157312,Moments (Deluxe),Marcus & Martinus,Please Don't Go,POP,46,#기분전환 #팝 #지겹지않은 #외출
31055328,20210708,31055328,10163578,I am,(여자)아이들,알고 싶어,댄스,"12,576",#편집샵 #케이팝 #엔시티의나잇나잇 #엔나나
31056799,20210708,31056799,10163835,잊을만하면,Crush,잊을만하면,R&B/Soul,"88,275",#카페 #좋은노래 #감성
31069208,20210708,31069208,10165965,Sleep Alone (Feat. Ella Boh),Max Styler,Sleep Alone (Feat. Ella Boh),일렉트로니카,314,#하이틴 #팝 #트렌디 #외출
31082731,20210708,31082731,10138365,Electric Light,James Bay,Fade Out,록/메탈,"7,403",#알앤비소울 #알앤비 #기분전환 #woody
31094643,20210708,31094643,10170260,Sometimes,oftn (오픈),Sometimes,"R&B/Soul, 인디음악","2,686",#겨울 #밤 #한강 #산책
31110500,20210708,31110500,10172954,내일도 맑음 OST Part.4,송하예,너에게 난 나에게 넌,"발라드, 국내드라마","1,311",#사실상_친구_같은_편안함 #리메이크 #커버 #익숙한
31111222,20210708,31111222,10173150,Kenzasburg,AshRock (애쉬락),Cruising (Original Ver.),재즈,"1,462",#알앤비소울 #알앤비 #한강 #인디
31121523,20210708,31121523,10174756,비네 (rain bird),코드 쿤스트 (CODE KUNST),비네 (rain bird) (Feat. Tablo & Colde),랩/힙합,"20,140",#비 #비오는날 #잔잔 #노래추천
31127406,20210708,31127406,10175788,Make My Bed,King Princess,Upper West Side,POP,"2,146",#여름밤 #주말 #기분전환 #청량함
31127407,20210708,31127407,10175788,Make My Bed,King Princess,Holy,POP,"2,524",#고막여친 #여자가수 #매력적인 #팝
31129946,20210708,31129946,10141981,Youngblood (Deluxe),5 Seconds of Summer,Lie To Me,록/메탈,"7,539",#여름밤 #여행 #기분전환 #청량함
31138747,20210708,31138747,10177508,Version of Me,"Dawn Richard , Kimbra",Version of Me,POP,161,#비오는날 #팝 #감성 #장르불문
31139246,20210708,31139246,10177623,Dan + Shay,Dan + Shay,Stupid Love,컨트리,571,#여름밤 #일상 #청량함 #포크
31143991,20210708,31143991,10178411,harry,pH-1,DVD,랩/힙합,"15,810",#감각적인 #세련된 #잔잔 #노래추천
31189089,20210708,31189089,10185387,SEVENTEEN 5TH MINI ALBUM 'YOU MAKE MY DAY',세븐틴,MOONWALKER,댄스,"41,636",#편집샵 #연애 #케이팝 #사랑
31210919,20210708,31210919,10188718,Fight It／Sunrise,Mr. Popular,Fight It,일렉트로니카,108,#유니크 #소소한 #감각적인 #기분전환
31237310,20210708,31237310,10192875,Summer On You (Remixes),PRETTYMUCH (프리티머치),Summer on You,POP,"3,893",#매장음악 #여름밤 #기분전환 #청량함
31249982,20210708,31249982,10194850,Future Me Hates Me,The Beths,Future Me Hates Me,록/메탈,39,#하이틴 #레트로 #감성 #청춘
31254922,20210708,31254922,10195671,UP10TION 2018 SPECIAL PHOTO EDITION,업텐션 (UP10TION),So Beautiful,댄스,"2,629",#댄스 #기분전환 #청량 #숨은명곡
31279100,20210708,31279100,10199786,Bloom,Troye Sivan,Seventeen,POP,"9,028",#하트시그널BGM #기분전환 #팝 #하트시그널
31292416,20210708,31292416,10201882,Peer Pressure,L Devine,Peer Pressure,POP,"2,965",#유니크 #감각적인 #여자가수 #매력적인
31297366,20210708,31297366,10202720,Present : YOU,GOT7 (갓세븐),지켜줄게,댄스,"18,320",#편집샵 #감각적인 #트렌디 #케이팝
31297367,20210708,31297367,10202720,Present : YOU,GOT7 (갓세븐),No One Else,댄스,"17,949",#편집샵 #감각적인 #트렌디 #케이팝
31306426,20210708,31306426,10204271,Mitch James - Deluxe Edition,Mitch James,Bright Blue Skies,POP,"22,208",#주말 #감성 #팝송 #혼자만의시간
31307595,20210708,31307595,10204398,Love Is Here To Stay,"Diana Krall , Tony Bennett",Nice Work If You Can Get It,"재즈, 보컬재즈",53,#올드재즈 #재즈 #분위기있는
31321349,20210708,31321349,10206648,Stood,다린,Stood,"인디음악, 포크/블루스","9,788",#가을 #매력적 #새벽 #인디
31356647,20210708,31356647,10212264,Light,Ena Mori,Light,POP,158,#유니크 #감각적인 #분위기 #그루브
31399722,20210708,31399722,10218750,DON'T MESS UP MY TEMPO - The 5th Album,EXO,오아시스 (Oasis),R&B/Soul,"87,920",#EXO #편집샵 #엑소 #케이팝
31417874,20210708,31417874,10221426,북향,다이나믹 듀오,북향 (Feat. 오혁),랩/힙합,"43,568",#유니크한 #감성힙합 #감성 #노래가사
31423965,20210708,31423965,10222399,Early Flowering,핫샷 (HOTSHOT),Better,댄스,"1,526",#편집샵 #남자아이돌 #케이팝 #신나는
31434444,20210708,31434444,10224025,You're Somebody Else,Flora Cash,You're Somebody Else,포크,693,#비오는날 #카페 #감성 #Pop
31448493,20210708,31448493,10226164,FACE - The 1st Album,키 (KEY),Honest,댄스,"8,040",#감각적인 #고백 #시티팝 #사랑
31462612,20210708,31462612,10228401,The Rabbit Hole,Ashe,Sometimes People Suck,POP,168,#팝 #하이틴
31478956,20210708,31478956,10230622,I Don’t Think About You,HRVY,I Don't Think About You,POP,"7,791",#하이틴 #카페 #팝 #청춘
31482226,20210708,31482226,10231119,Romantic Edition,홀렌 (hollen),Romantic Edition,R&B/Soul,224,#인디 #여름밤 #봄캐롤 #봄
31492327,20210708,31492327,10232781,LOVE SHOT - The 5th Album Repackage,EXO,24/7,R&B/Soul,"23,351",#편집샵 #작사가 #켄지 #케이팝
31564927,20210708,31564927,10243362,This is Paradise,조문근밴드,This is Paradise,"인디음악, 록/메탈",865,#인디 #여름밤 #2019 #봄
31577927,20210708,31577927,10245508,A Good Friend Is Nice,Jack & Jack,Day Dreaming,POP,"13,557",#음색 #매력적인 #팝송 #남자보컬
31582942,20210708,31582942,10246291,I'm a Mess / Issues,Madilyn Bailey,I'm a Mess / Issues,POP,454,#휴식 #팝 #감성
31584885,20210708,31584885,10244488,ordinary.,펀치넬로 (punchnello),homesickness (Feat. sogumm) (Prod. by 0channel),랩/힙합,"10,825",#감성 #잔잔한 #불면증
31587508,20210708,31587508,10246951,THIS NIGHT,그루비룸 (GroovyRoom),"행성 (This Night) (Feat. Blue.D, Jhnovr)",랩/힙합,"42,381",#혼자 #편안한 #잔잔 #노래추천
31623567,20210708,31623567,10253349,Leaning On Myself,Anna Of The North,Leaning On Myself,POP,235,#고막여친 #팝 #하이틴
31637862,20210708,31637862,10255754,Gold,Michael Paradise,gold,POP,26,#DJ #하이틴 #플레이리스트 #팝
31639961,20210708,31639961,10241175,What a Time to Be Alive,Tom Walker,Just You and I (Acoustic),POP,78,#봄 #비오는날 #감성 #Pop
31640878,20210708,31640878,10256239,Sight Of You,Sigrid,Sight Of You,POP,"2,107",#드라이브 #여름밤 #기분전환 #청량함
31641746,20210708,31641746,10256412,I Wanna Be - The 1st Album Repackage,키 (KEY),I Wanna Be (Feat. 소연 of (여자)아이들),댄스,"20,696",#댄스 #아이돌 #스트레스 #운동
31664948,20210708,31664948,10260629,Same Page,"Vincent , yetep",Same Page (Feat. Brooke Daye),일렉트로니카,727,#매장음악 #몽환 #일렉트로니카 #트렌디
31681338,20210708,31681338,10249549,Nothing Happens,Wallows,Only Friend,록/메탈,142,#청춘 #하이틴
31686908,20210708,31686908,10264857,밤수성,새벽공방,내(가) 너(를),"인디음악, 포크/블루스","2,949",#설렘 #썸바디2 #데이트 #사랑
31687945,20210708,31687945,10264992,마음이 닿기를,소각소각,고백 연습,"인디음악, 포크/블루스",905,#어쿠스틱 #아날로그 #사랑 #인디
31689381,20210708,31689381,10265283,별 구름 바람 사랑,이오늘,별 구름 바람 사랑,"인디음악, 포크/블루스",685,#썸 #여름밤 #인디
31714927,20210708,31714927,10269893,Slacker Island,Two Year Vacation,I Forgot Your Name (But I Like You),록/메탈,22,#청춘 #하이틴
31747159,20210708,31747159,10275336,Antidote,Joe&The Anchor,Run,POP,1,#기분전환 #외출
31751903,20210708,31751903,10276323,You The One,EBEN,You The One,POP,"1,056",#통통튀는 #기분전환 #매력적인 #남자보컬
31754581,20210708,31754581,10276861,FANCY YOU,TWICE (트와이스),GIRLS LIKE US,댄스,"11,060",#편집샵 #아이돌 #수록곡 #케이팝
31754582,20210708,31754582,10276861,FANCY YOU,TWICE (트와이스),HOT,댄스,"9,487",#편집샵 #자존감 #케이팝 #자존감회복
31759183,20210708,31759183,10277819,Strawberries & Cigarettes,Troye Sivan,Strawberries & Cigarettes,POP,"48,702",#하이틴 #기분전환 #감성 #팝송
